CAV Reciever,CAV Sender,Image Frame Index,Trust Score
cav2,cav3,16,0.5323324107234415
cav2,cav3,17,0.6
cav2,cav4,0,0.513979373630062
cav2,cav4,1,0.6
cav2,cav4,2,0.6
cav2,cav4,3,0.6436863935960578
cav2,cav4,4,0.5033335645414754
cav2,cav4,5,0.567401625339923
cav2,cav4,6,0.6530153039905262
cav2,cav4,7,0.5035224491082325
cav2,cav4,8,0.5456776339480762
cav2,cav4,9,0.5836019017194969
cav2,cav4,10,0.6
cav2,cav4,11,0.6
cav2,cav4,12,0.3231896666169293
cav2,cav4,13,0.37314303304164
cav2,cav4,14,0.4367392810109631
cav2,cav4,15,0.6
cav2,cav4,16,0.321017763674041
cav2,cav4,17,0.49259512048482196
cav3,cav1,0,0.41160056289110275
cav3,cav1,1,0.5808411496619048
cav3,cav1,2,0.6250327271393274
cav3,cav1,3,0.6
cav3,cav1,4,0.6
cav3,cav1,5,0.6
cav3,cav1,6,0.6
cav3,cav1,7,0.6
cav3,cav1,8,0.6073534275982173
cav3,cav1,9,0.6
cav3,cav1,10,0.6
cav3,cav1,11,0.6
cav3,cav1,12,0.6
cav3,cav1,13,0.6
cav3,cav1,14,0.6
cav3,cav1,15,0.6
cav3,cav1,16,0.6
cav3,cav1,17,0.6
cav3,cav2,0,0.37147800293761873
cav3,cav2,1,0.379891869230442
cav3,cav2,2,0.6
cav3,cav2,3,0.6
cav3,cav2,4,0.6
cav3,cav2,5,0.6
cav3,cav2,6,0.6
cav3,cav2,7,0.6
cav3,cav2,8,0.6
cav3,cav2,9,0.6
cav3,cav2,10,0.6
cav3,cav2,11,0.6
cav3,cav2,12,0.6
cav3,cav2,13,0.6
cav3,cav2,14,0.6
cav3,cav2,15,0.6
cav3,cav2,16,0.6
cav3,cav2,17,0.9157098155136401
cav3,cav4,0,0.4742575640924205
cav3,cav4,1,0.34361857370165355
cav3,cav4,2,0.6
cav3,cav4,3,0.6
cav3,cav4,4,0.6
cav3,cav4,5,0.6
cav3,cav4,6,0.6
cav3,cav4,7,0.7110668217086454
cav3,cav4,8,0.6
cav3,cav4,9,0.6
cav3,cav4,10,0.6
cav3,cav4,11,0.6
cav3,cav4,12,0.6
cav3,cav4,13,0.6
cav3,cav4,14,0.6
cav3,cav4,15,0.6
cav3,cav4,16,0.6
cav3,cav4,17,0.6
cav4,cav1,0,0.9578667689548442
cav4,cav1,1,0.2457584807684049
cav4,cav1,2,0.23141174659424585
cav4,cav1,3,0.5749342003506884
cav4,cav1,4,0.28459342083867883
cav4,cav1,5,0.5069849344135671
cav4,cav1,6,0.2227821630761869
cav4,cav1,7,0.41879158632599744
cav4,cav1,8,0.5867177253662903
cav4,cav1,9,0.28131887398643923
cav4,cav1,10,0.6314061645534876
cav4,cav1,11,0.1922721679180786
cav4,cav1,12,0.4164082942840719
cav4,cav1,13,0.48697875287442244
cav4,cav1,14,0.6
cav4,cav1,15,0.3581069008864158
cav4,cav1,16,0.4559482409206114
cav4,cav1,17,0.6
cav4,cav2,0,0.6
cav4,cav2,1,0.26829991508665035
cav4,cav2,2,0.5086854901533953
cav4,cav2,3,0.3806910642055041
cav4,cav2,4,0.41589862234986114
cav4,cav2,5,0.47805937546766764
cav4,cav2,6,0.5437963623926046
cav4,cav2,7,0.4808177842271484
cav4,cav2,8,0.18859060546385298
cav4,cav2,9,0.6609725113621028
cav4,cav2,10,0.09314307273137251
cav4,cav2,11,0.6923475425163521
cav4,cav2,12,0.2976694771320498
cav4,cav2,13,0.5429788579276965
cav4,cav2,14,0.6
cav4,cav2,15,0.3712750327415497
cav4,cav2,16,0.8295468525703286
cav4,cav2,17,0.7821958754083016
cav4,cav3,0,0.6
cav4,cav3,1,0.5353063194974477
cav4,cav3,2,0.6095876413992141
cav4,cav3,3,0.41640580139401806
cav4,cav3,4,0.4894229400549372
cav4,cav3,5,0.3215304596373406
cav4,cav3,6,0.47006233683722104
cav4,cav3,7,0.0015698382230572721
cav4,cav3,8,0.2633192306181997
cav4,cav3,9,0.2899287137509005
cav4,cav3,10,0.3211347418717596
cav4,cav3,11,0.466998543973524
cav4,cav3,12,0.31375643952959464
cav4,cav3,13,0.8391366154972275
cav4,cav3,14,0.2439332938389398
cav4,cav3,15,0.4539448057370039
cav4,cav3,16,0.6
cav4,cav3,17,0.310996182668397
